time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
203.5656799,2.35,3.84,3.44,2.071328076,3.676071272,3.255994472,,,2.5949999994647404,2.582750000088827
203.6160054,2.35,3.84,3.44,2.071328076,3.676071272,3.255994472,,,2.5949999994647404,2.582750000088827
203.6663396,2.35,3.84,3.44,2.071328076,3.676071272,3.255994472,,,2.5949999994647404,2.582750000088827
203.7166831,2.41,3.86,3.39,2.139158713,3.696958209,3.203123476,,,2.649450549075842,2.541693860637594
203.7670262,2.41,3.86,3.39,2.139158713,3.696958209,3.203123476,,,2.649450549075842,2.541693860637594
203.8171189,2.41,3.78,3.39,2.139158713,3.613350246,3.203123476,,,2.582285714040213,2.508257453630726
203.8672318,2.39,3.78,3.45,2.116601049,3.613350246,3.266557821,,,2.5371868134430757,2.54084952205192
203.917545,2.39,3.78,3.45,2.116601049,3.613350246,3.266557821,,,2.5371868134430757,2.54084952205192
203.9678939,2.39,3.72,3.45,2.116601049,3.550535171,3.266557821,,,2.4877362640188716,2.516231748534217
204.0182275,2.42,3.72,3.41,2.150418564,3.550535171,3.224282866,,,2.5178901099480027,2.485732250342087
204.0685654,2.42,3.72,3.41,2.150418564,3.550535171,3.224282866,,,2.5178901099480027,2.485732250342087
204.1186367,2.42,3.74,3.38,2.150418564,3.571484285,3.192538175,,,2.55667032957908,2.482896750859641
204.1689818,2.42,3.74,3.38,2.150418564,3.571484285,3.192538175,,,2.55667032957908,2.482896750859641
204.2192895,2.42,3.74,3.38,2.150418564,3.571484285,3.192538175,,,2.55667032957908,2.482896750859641
204.2694237,2.42,3.66,3.38,2.150418564,3.487620966,3.192538175,,,2.491615385016532,2.450510702370894
204.3195652,2.42,3.66,3.38,2.150418564,3.487620966,3.192538175,,,2.491615385016532,2.450510702370894
204.3698963,2.42,3.66,3.38,2.150418564,3.487620966,3.192538175,,,2.491615385016532,2.450510702370894
204.4202261,2.42,3.64,3.44,2.150418564,3.466626602,3.255994472,,,2.430604395164781,2.46461610121233
204.4705649,2.47,3.64,3.44,2.206535746,3.466626602,3.255994472,,,2.430604395164781,2.438040014475378
204.5208256,2.47,3.64,3.44,2.206535746,3.466626602,3.255994472,,,2.430604395164781,2.438040014475378
204.5711571,2.48,3.65,3.46,2.217724059,3.477125249,3.277117636,,,2.4234505491264926,2.444098207968927
204.6214999,2.48,3.65,3.46,2.217724059,3.477125249,3.277117636,,,2.4234505491264926,2.444098207968927
204.6718071,2.48,3.65,3.46,2.217724059,3.477125249,3.277117636,,,2.4234505491264926,2.444098207968927
204.7221323,2.52,3.65,3.4,2.262366018,3.477125249,3.213705027,,,2.468681318315191,2.40013700424429
204.7724639,2.52,3.65,3.4,2.262366018,3.477125249,3.213705027,,,2.468681318315191,2.40013700424429
204.8227702,2.52,3.65,3.4,2.262366018,3.477125249,3.213705027,,,2.468681318315191,2.40013700424429
204.8731141,2.49,3.55,3.41,2.228901075,3.372002372,3.224282866,,,2.3820769227244454,2.3807622069481496
204.923458,2.49,3.55,3.41,2.228901075,3.372002372,3.224282866,,,2.3820769227244454,2.3807622069481496
204.9738152,2.49,3.56,3.41,2.228901075,3.38252864,3.224282866,,,2.3898901099383596,2.384651815365511
205.0241537,2.49,3.56,3.4,2.228901075,3.38252864,3.213705027,,,2.397373626357712,2.3809751312116556
205.0744883,2.49,3.56,3.4,2.228901075,3.38252864,3.213705027,,,2.397373626357712,2.3809751312116556
205.1248386,2.49,3.57,3.4,2.228901075,3.393051724,3.213705027,,,2.4052087913378353,2.3848756807343703
205.1751645,2.56,3.57,3.4,2.306837662,3.393051724,3.213705027,,,2.4052087913378353,2.3464517680511663
205.2255093,2.56,3.57,3.4,2.306837662,3.393051724,3.213705027,,,2.4052087913378353,2.3464517680511663
205.275663,2.56,3.47,3.37,2.306837662,3.28767395,3.181949088,,,2.3501648354818205,2.2969733637292546
205.3257842,2.55,3.47,3.37,2.295735176,3.28767395,3.181949088,,,2.3501648354818205,2.3025277116094585
205.3761235,2.55,3.47,3.37,2.295735176,3.28767395,3.181949088,,,2.3501648354818205,2.3025277116094585
205.4262717,2.55,3.51,3.35,2.295735176,3.329864862,3.160759402,,,2.3956153848187784,2.3105454849432223
205.4766504,2.57,3.51,3.35,2.317930111,3.329864862,3.160759402,,,2.3956153848187784,2.2994150500348836
205.5269798,2.57,3.51,3.35,2.317930111,3.329864862,3.160759402,,,2.3956153848187784,2.2994150500348836
205.577147,2.56,3.55,3.4,2.306837662,3.372002372,3.213705027,,,2.3895604391437972,2.3386616101110906
205.6275023,2.56,3.55,3.4,2.306837662,3.372002372,3.213705027,,,2.3895604391437972,2.3386616101110906
205.6778198,2.56,3.55,3.4,2.306837662,3.372002372,3.213705027,,,2.3895604391437972,2.3386616101110906
205.7281472,2.61,3.51,3.38,2.362202362,3.329864862,3.192538175,,,2.373428571467027,2.287793788816623
205.7784701,2.61,3.51,3.38,2.362202362,3.329864862,3.192538175,,,2.373428571467027,2.287793788816623
205.8288024,2.61,3.51,3.38,2.362202362,3.329864862,3.192538175,,,2.373428571467027,2.287793788816623
205.8791404,2.6,3.47,3.38,2.351148655,3.28767395,3.192538175,,,2.3427472530413485,2.278182871723195
205.9294421,2.6,3.47,3.38,2.351148655,3.28767395,3.192538175,,,2.3427472530413485,2.278182871723195
