time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
11.96053432,2.33,3.33,4.73,2.048609284,3.139554108,4.59791257,,,1.035,2.961891304
12.01065441,2.33,3.33,4.73,2.048609284,3.139554108,4.59791257,,,1.035,2.961891304
12.0607667,2.33,3.32,4.73,2.048609284,3.128945509,4.59791257,,,1.027692308,2.958253344
12.11090829,2.28,3.32,4.79,1.99155718,3.128945509,4.659613718,,,0.964923077,3.014146488
12.16124229,2.28,3.32,4.79,1.99155718,3.128945509,4.659613718,,,0.964923077,3.014146488
12.21140436,2.28,3.32,4.79,1.99155718,3.128945509,4.659613718,,,0.964923077,3.014146488
12.26162675,2.27,3.32,4.73,1.980101008,3.128945509,4.59791257,,,1.027692308,2.988253344
12.31193933,2.27,3.32,4.73,1.980101008,3.128945509,4.59791257,,,1.027692308,2.988253344
12.36208549,2.27,3.4,4.73,1.980101008,3.213705027,4.59791257,,,1.086769231,3.017663378
12.41243148,2.28,3.4,4.77,1.99155718,3.213705027,4.639051627,,,1.045010989,3.033233731
12.46257558,2.28,3.4,4.77,1.99155718,3.213705027,4.639051627,,,1.045010989,3.033233731
12.51289338,2.25,3.4,4.77,1.957140772,3.213705027,4.639051627,,,1.045010989,3.048005471
12.56322907,2.25,3.4,4.79,1.957140772,3.213705027,4.659613718,,,1.024,3.058328261
12.61356687,2.25,3.4,4.79,1.957140772,3.213705027,4.659613718,,,1.024,3.058328261
12.66388916,2.23,3.36,4.79,1.934114785,3.171356177,4.659613718,,,0.994285714,3.053274845
12.714217,2.23,3.36,4.81,1.934114785,3.171356177,4.680170937,,,0.973186813,3.063640827
12.76454598,2.23,3.36,4.81,1.934114785,3.171356177,4.680170937,,,0.973186813,3.063640827
12.81489587,2.26,3.43,4.77,1.968628965,3.245427553,4.639051627,,,1.067527473,3.05431259
12.86521654,2.26,3.43,4.77,1.968628965,3.245427553,4.639051627,,,1.067527473,3.05431259
12.91554684,2.26,3.43,4.77,1.968628965,3.245427553,4.639051627,,,1.067527473,3.05431259
12.9658709,2.22,3.43,4.81,1.922576396,3.245427553,4.680170937,,,1.025417582,3.094479623
13.01621971,2.22,3.43,4.81,1.922576396,3.245427553,4.680170937,,,1.025417582,3.094479623
13.06654328,2.22,3.43,4.81,1.922576396,3.245427553,4.680170937,,,1.025417582,3.094479623
13.11687657,2.25,3.37,4.77,1.957140772,3.181949088,4.639051627,,,1.022692308,3.036894649
13.16721036,2.25,3.37,4.77,1.957140772,3.181949088,4.639051627,,,1.022692308,3.036894649
13.21753012,2.25,3.42,4.77,1.957140772,3.234857029,4.639051627,,,1.06,3.055467391
13.26786026,2.22,3.42,4.81,1.922576396,3.234857029,4.680170937,,,1.01789011,3.09073225
13.31821089,2.22,3.42,4.81,1.922576396,3.234857029,4.680170937,,,1.01789011,3.09073225
13.36849323,2.22,3.38,4.81,1.922576396,3.192538175,4.680170937,,,0.988,3.075852174
13.41881648,2.23,3.38,4.81,1.934114785,3.192538175,4.680170937,,,0.988,3.071015217
13.4691879,2.23,3.38,4.81,1.934114785,3.192538175,4.680170937,,,0.988,3.071015217
13.51935747,2.23,3.38,4.81,1.934114785,3.192538175,4.680170937,,,0.988,3.071015217
13.56965524,2.23,3.38,4.81,1.934114785,3.192538175,4.680170937,1,3,0.988,3.071015217
