time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
11.57274415,2.27,3.21,4.75,1.980101008,3.011976096,4.6184846,,,0.927923077,2.959194314
11.6228108,2.27,3.21,4.75,1.980101008,3.011976096,4.6184846,,,0.927923077,2.959194314
11.67287991,2.27,3.2,4.75,1.980101008,3.001316378,4.6184846,,,0.920879121,2.955687649
11.72295134,2.26,3.2,4.71,1.968628965,3.001316378,4.577335469,,,0.962461538,2.94018194
11.77302109,2.26,3.2,4.71,1.968628965,3.001316378,4.577335469,,,0.962461538,2.94018194
11.82308873,2.26,3.24,4.71,1.968628965,3.043928383,4.577335469,,,0.990769231,2.954274247
11.87315517,2.23,3.24,4.75,1.934114785,3.043928383,4.6184846,,,0.949186813,2.989345174
11.92321967,2.23,3.24,4.75,1.934114785,3.043928383,4.6184846,,,0.949186813,2.989345174
11.97332059,2.23,3.24,4.75,1.934114785,3.043928383,4.6184846,,,0.949186813,2.989345174
12.02344351,2.22,3.24,4.75,1.922576396,3.043928383,4.6184846,,,0.949186813,2.994182131
12.07351359,2.22,3.24,4.75,1.922576396,3.043928383,4.6184846,,,0.949186813,2.994182131
12.12358021,2.22,3.23,4.75,1.922576396,3.033282051,4.6184846,,,0.942076923,2.990642642
12.17363789,2.23,3.23,4.75,1.934114785,3.033282051,4.6184846,,,0.942076923,2.985805686
12.22373464,2.23,3.23,4.75,1.934114785,3.033282051,4.6184846,,,0.942076923,2.985805686
12.27383941,2.22,3.26,4.75,1.922576396,3.065207986,4.6184846,,,0.963472527,3.001293932
12.32395409,2.22,3.26,4.75,1.922576396,3.065207986,4.6184846,,,0.963472527,3.001293932
12.37406791,2.22,3.26,4.75,1.922576396,3.065207986,4.6184846,,,0.963472527,3.001293932
12.42413818,2.21,3.25,4.75,1.91102067,3.054570346,4.6184846,,,0.956318681,3.002547778
12.47424334,2.21,3.25,4.75,1.91102067,3.054570346,4.6184846,,,0.956318681,3.002547778
12.52435447,2.21,3.25,4.75,1.91102067,3.054570346,4.6184846,,,0.956318681,3.002547778
12.5744676,2.21,3.28,4.75,1.91102067,3.086470476,4.6184846,,,0.977846154,3.013264716
12.62458655,2.21,3.28,4.75,1.91102067,3.086470476,4.6184846,,,0.977846154,3.013264716
12.67469878,2.21,3.28,4.75,1.91102067,3.086470476,4.6184846,,,0.977846154,3.013264716
12.72480874,2.21,3.28,4.75,1.91102067,3.086470476,4.6184846,,,0.977846154,3.013264716
12.77487806,2.21,3.28,4.75,1.91102067,3.086470476,4.6184846,,,0.977846154,3.013264716
12.8250031,2.21,3.28,4.75,1.91102067,3.086470476,4.6184846,,,0.977846154,3.013264716
12.87510997,2.2,3.28,4.77,1.899447288,3.086470476,4.639051627,,,0.956923077,3.028337793
12.92522378,2.2,3.28,4.77,1.899447288,3.086470476,4.639051627,,,0.956923077,3.028337793
12.97533572,2.2,3.26,4.77,1.899447288,3.065207986,4.639051627,,,0.942549451,3.021182226
13.02546112,2.22,3.26,4.81,1.922576396,3.065207986,4.680170937,,,0.90043956,3.032262303
13.07553104,2.22,3.26,4.81,1.922576396,3.065207986,4.680170937,,,0.90043956,3.032262303
13.12563819,2.22,3.3,4.75,1.922576396,3.107716203,4.6184846,,,0.992307692,3.015648829
13.17570925,2.22,3.3,4.75,1.922576396,3.107716203,4.6184846,,,0.992307692,3.015648829
13.22578029,2.22,3.3,4.75,1.922576396,3.107716203,4.6184846,,,0.992307692,3.015648829
13.27588478,2.22,3.23,4.75,1.922576396,3.033282051,4.6184846,,,0.942076923,2.990642642
13.32599149,2.22,3.23,4.75,1.922576396,3.033282051,4.6184846,,,0.942076923,2.990642642
13.37610828,2.22,3.23,4.75,1.922576396,3.033282051,4.6184846,,,0.942076923,2.990642642
13.42623327,2.24,3.24,4.73,1.945636143,3.043928383,4.59791257,1,3,0.970021978,2.974250072
13.47636419,2.24,3.24,4.73,1.945636143,3.043928383,4.59791257,,,0.970021978,2.974250072
13.52649754,2.24,3.24,4.73,1.945636143,3.043928383,4.59791257,,,0.970021978,2.974250072
13.57660294,2.27,3.2,4.73,1.980101008,3.001316378,4.59791257,,,0.941714286,2.945451242
13.62672599,2.27,3.2,4.73,1.980101008,3.001316378,4.59791257,,,0.941714286,2.945451242
13.67683554,2.27,3.2,4.73,1.980101008,3.001316378,4.59791257,,,0.941714286,2.945451242
13.72696718,2.29,3.23,4.71,2.002997753,3.033282051,4.577335469,,,0.983659341,2.935897802
13.77705122,2.29,3.23,4.71,2.002997753,3.033282051,4.577335469,,,0.983659341,2.935897802
13.82714955,2.29,3.23,4.71,2.002997753,3.033282051,4.577335469,,,0.983659341,2.935897802
13.87724073,2.32,3.17,4.67,2.03722851,2.969309684,4.536165782,,,0.982692308,2.879601171
13.9273786,2.32,3.17,4.67,2.03722851,2.969309684,4.536165782,,,0.982692308,2.879601171
