split,trajectory,gt_segment,model,constraint_enabled,rmse_x_m,rmse_y_m,rmse_2d_m,mae_x_m,mae_y_m,mae_2d_m,median_error_m,p90_error_m,p95_error_m,max_error_m,pct_below_5cm,pct_below_10cm,pct_below_20cm,pct_below_50cm,n_samples
test,10lup2_trilat_gt,P1_to_P2,EKF + LSTM + trajectory constraint,False,0.1093456841912477,0.03572334707038022,0.1150331959790865,0.08416072249776121,0.02340230679311637,0.09274038070803217,0.07916772182946773,0.19887324746366516,0.22332680452938147,0.30181558753721427,33.71584699453552,61.420765027322396,90.49180327868852,100.0,1830
test,10lup2_trilat_gt,P2_to_P3,Raw trilateration,False,0.27567370311507033,0.11808427883166758,0.2998997957591351,0.23926484057814112,0.09336501046410912,0.2695440239425874,0.24691790496651622,0.4247072803192437,0.5100217332463726,0.9648634945653706,0.7881773399014778,3.6945812807881775,30.541871921182267,94.63054187192118,2030
test,10lup2_trilat_gt,P2_to_P3,EKF only,False,0.1119702914244618,0.1292363604408966,0.17099527192787597,0.09215088194523893,0.1075670632649777,0.15809386469210632,0.1544417221147216,0.2482667203012128,0.27272352676105893,0.3379222694397351,3.3497536945812803,20.88669950738916,74.5320197044335,100.0,2030
test,10lup2_trilat_gt,P2_to_P3,EKF + LSTM residual,False,0.05657516664603429,0.09002523232043125,0.10632634638401797,0.04241387152485057,0.07261340865627157,0.09250772211136885,0.08669530727679531,0.1647011976476006,0.1855507449063377,0.34953582328256366,23.79310344827586,58.76847290640394,97.24137931034483,100.0,2030
test,10lup2_trilat_gt,P2_to_P3,EKF + LSTM + trajectory constraint,False,0.05657516664603429,0.09002523232043125,0.10632634638401797,0.04241387152485057,0.07261340865627157,0.09250772211136885,0.08669530727679531,0.1647011976476006,0.1855507449063377,0.34953582328256366,23.79310344827586,58.76847290640394,97.24137931034483,100.0,2030
test,10lup2_trilat_gt,P3_to_P4,Raw trilateration,False,0.23877594198601343,0.10868862498904597,0.2623493237523541,0.1973888229375856,0.09509585372448694,0.22645130421229143,0.21102706824899686,0.4180254854143719,0.463658943756019,0.652942037202423,4.554079696394687,20.825426944971536,47.485768500948765,97.01138519924099,2108
test,10lup2_trilat_gt,P3_to_P4,EKF only,False,0.13230752073193397,0.06393635260787418,0.1469460350844131,0.1035487262033909,0.05436280301032445,0.1280044521774194,0.11230828218295741,0.22525178667411974,0.26359675572549807,0.37635334833309325,12.381404174573055,41.745730550284634,82.06831119544592,100.0,2108
test,10lup2_trilat_gt,P3_to_P4,EKF + LSTM residual,False,0.12047653051407414,0.030613101352203846,0.12430509393869965,0.0988898525360956,0.01831004255108764,0.10510263741041208,0.09615160548651389,0.19554159266025475,0.2559601227366213,0.35129400468725225,22.058823529411764,52.656546489563574,90.84440227703985,100.0,2108
test,10lup2_trilat_gt,P3_to_P4,EKF + LSTM + trajectory constraint,False,0.12047653051407414,0.030613101352203846,0.12430509393869965,0.0988898525360956,0.01831004255108764,0.10510263741041208,0.09615160548651389,0.19554159266025475,0.2559601227366213,0.35129400468725225,22.058823529411764,52.656546489563574,90.84440227703985,100.0,2108
test,10lup2_trilat_gt,P4_to_P1,Raw trilateration,False,0.05168647191366563,0.22372918640362754,0.22962195066611393,0.036978045247500015,0.20764302240031532,0.21503634354707205,0.22374120989941515,0.3117343299190411,0.32790773382933525,0.434094179428838,2.9645314981471675,10.640550555849657,39.280042350449975,100.0,1889
test,10lup2_trilat_gt,P4_to_P1,EKF only,False,0.03714024257563641,0.15929060615415033,0.16356312184454586,0.02196899542260596,0.13783160071019965,0.14471273657228217,0.1542251985029145,0.2373630035603579,0.257847891787219,0.31998123615689916,16.41079936474325,32.55690841715193,71.09581789306512,100.0,1889
test,10lup2_trilat_gt,P4_to_P1,EKF + LSTM residual,False,0.022117125491757043,0.08751378688853104,0.09026533185885573,0.01565647757512452,0.07619801378277911,0.08046526781170617,0.07531327281780655,0.13389036071759497,0.152506291459786,0.21995515164463794,25.833774483853887,68.44891476971942,99.47061937533086,100.0,1889
test,10lup2_trilat_gt,P4_to_P1,EKF + LSTM + trajectory constraint,False,0.022117125491757043,0.08751378688853104,0.09026533185885573,0.01565647757512452,0.07619801378277911,0.08046526781170617,0.07531327281780655,0.13389036071759497,0.152506291459786,0.21995515164463794,25.833774483853887,68.44891476971942,99.47061937533086,100.0,1889
