time,d1,d2,d3,t_uwb_1,t_uwb_2,t_uwb_3,el1,el2,el3,x,y,x_kf,y_kf,x_true,y_true
0.887531118,6.42,1.44,9.5,0.043114619,0.071536717,0.057426855,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125380114,0.754153904,1.120196239,1
0.892874395,6.42,1.44,9.5,0.048457896,0.076879994,0.062770132,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125368165,0.754266659,1.1210139,1
0.89798673,6.42,1.44,9.5,0.053570231,0.081992329,0.067882467,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125356305,0.754378577,1.121831562,1
0.90311541,6.42,1.44,9.5,0.058698911,0.087121009,0.073011147,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125344533,0.754489669,1.122649223,1
0.908242809,6.42,1.44,9.5,0.06382631,0.092248408,0.078138546,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125332848,0.754599943,1.123466885,1
0.913500773,6.42,1.44,9.5,0.069084274,0.097506372,0.08339651,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125321248,0.754709409,1.124284546,1
0.918756054,6.42,1.44,9.5,0.074339555,0.102761653,0.088651791,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125309733,0.754818076,1.125102208,1
0.923868253,6.42,1.44,9.5,0.079451754,0.107873852,0.09376399,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125298301,0.754925953,1.125919869,1
0.928998969,6.42,1.44,9.5,0.08458247,0.113004568,0.098894706,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125286952,0.75503305,1.126737531,1
0.934137716,6.42,1.44,9.5,0.089721217,0.118143315,0.104033453,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125275685,0.755139374,1.127555192,1
0.939304431,6.42,1.44,9.5,0.094887932,0.12331003,0.109200168,6.317974359,0.879772698,9.431351971,1.122873346,0.777806731,1.125264499,0.755244935,1.128372854,1
